timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-16T15:06:39,codecarbon,0933988c-45fc-4026-9720-270d70e3c808,0.217705488204956,1.1967043419001685e-06,5.496895607765048e-06,42.5,2.2216449744101565,11.880045890808104,2.559643983840943e-06,1.325001059999248e-07,6.854284299093175e-07,3.3775725197501853e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:08:49,codecarbon,75926e33-9dd3-4ade-bbc6-e587fa4988f5,1.3813331127166748,7.111906500073221e-06,5.148581782772295e-06,42.5,3.2711061054389456,11.880045890808104,1.629561136166255e-05,8.197228780000738e-07,2.9572761091380546e-06,2.007261034880068e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:09:03,codecarbon,bdbc2e4b-c435-4e3d-9a75-c5f32824f786,9.702937364578249,5.050127093780367e-05,5.204740486336097e-06,42.5,0.3538932270049439,11.880045890808104,0.0001145366994871,8.105562039999181e-07,2.7187286016286785e-05,0.0001425345417073,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:09:08,codecarbon,fc424b06-bf99-452b-a00b-0f08e2bfaac7,0.5152347087860107,2.8071172448592413e-06,5.448230092016383e-06,42.5,1.272323617504699,11.880045890808104,6.070832908153535e-06,1.813890340000325e-07,1.67057212985488e-06,7.922794072008448e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:09:14,codecarbon,f044d254-064b-4b75-bb95-d4f6129bd5bb,0.7180290222167969,3.991381486788956e-06,5.558802448494658e-06,42.5,2.3155584649351257,11.880045890808104,8.464901480409836e-06,4.605559239998468e-07,2.339798309639226e-06,1.1265255714048907e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:13:02,codecarbon,913d7e09-fc0e-4a9b-851c-8f09529238b5,1.35530686378479,6.957732807743401e-06,5.1336955442795e-06,42.5,3.249915962290137,11.880045890808104,1.6000150475237108e-05,7.869450739995433e-07,2.850375719467782e-06,1.9637471268704435e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:13:17,codecarbon,406320f4-d0ce-4c2d-9d25-a4493c309360,9.735252857208252,5.076714625341269e-05,5.214774284555257e-06,42.5,0.4629692290844266,11.880045890808104,0.0001149182750119,1.064723074000254e-06,2.730194882035676e-05,0.0001432849469062,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:13:23,codecarbon,4e65c86c-030c-4fa8-b97f-e33c46032cc0,0.5369241237640381,2.911151643581674e-06,5.421905097452908e-06,42.5,1.0956636882077615,11.880045890808104,6.315066913763682e-06,1.6250012999964594e-07,1.738853209692479e-06,8.216420253455807e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:13:29,codecarbon,98e403bb-1267-4e4c-b486-ef6626bc0ca0,0.7269103527069092,4.050919865584356e-06,5.572791542312357e-06,42.5,2.4554855862459,11.880045890808104,8.569744891590544e-06,4.944448400005276e-07,2.369106813470884e-06,1.1433296545061954e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:32:38,codecarbon,46abc037-7dfe-4137-98a0-2e12f13ad6f9,1.3585546016693115,7.004263576362253e-06,5.155673218990115e-06,42.5,3.4036962123847743,11.880045890808104,1.6026729345321658e-05,8.377784479996972e-07,2.9042916906382736e-06,1.976879948395963e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:32:53,codecarbon,6d803897-5b2e-48f6-a97a-a99d3c64f2aa,10.091869831085203,5.25891421669564e-05,5.211040475866042e-06,42.5,0.341909878208783,11.880045890808104,0.0001191283139917,8.20278434000149e-07,2.847874689375165e-05,0.0001484273393195,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:32:59,codecarbon,edbacbc5-2e9b-4645-8e19-65c11bb21a64,0.5388600826263428,2.9312230623610194e-06,5.439673779647161e-06,42.5,1.046745035050269,11.880045890808104,6.361542642116547e-06,1.5638901400012034e-07,1.7551380721742287e-06,8.273069728290896e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:33:04,codecarbon,0d3fe2b3-b2e3-4d8c-9739-b0687abf5de1,0.7228991985321045,4.021287644214224e-06,5.5627225101089045e-06,42.5,2.35400830454835,11.880045890808104,8.522405061456892e-06,4.713892660006616e-07,2.355868379993353e-06,1.1349662707450906e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T15:59:56,codecarbon,6728798d-177f-4e60-a6a6-4a3a19c241ba,0.0889146327972412,4.785985383061739e-07,5.382674631267482e-06,42.5,2.2134977074958746,11.880045890808104,1.03815495967865e-06,5.222226400012493e-08,2.604169653092944e-07,1.3507941889880694e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T17:35:38,codecarbon,93785c52-19a7-47f6-8103-0eb13e11cf26,0.1940968036651611,1.0719744516103243e-06,5.522885649676135e-06,42.5,2.744996520253369,11.880045890808104,2.279613084263272e-06,1.450001159992304e-07,6.009222832005889e-07,3.025535483463092e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T18:26:44,codecarbon,4ff56418-fa55-40f8-b99d-74e757841864,0.444807767868042,2.4688650952779622e-06,5.550409128669676e-06,42.5,2.2837057283676274,11.880045890808104,5.25120281510883e-06,2.8027800199996455e-07,1.4366320315006456e-06,6.96811284860944e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T18:27:37,codecarbon,f24caeee-bf3d-4770-8b76-ce12f73368e2,0.4771382808685303,2.623144118505048e-06,5.497660162018782e-06,42.5,1.853810938759168,11.880045890808104,5.621274809042614e-06,2.441668619998505e-07,1.538107543075853e-06,7.403549214118317e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T18:28:11,codecarbon,72be1c2d-0cf6-432c-99a3-96fbf8565abe,0.4711053371429443,2.600408375191888e-06,5.519802409716414e-06,42.5,1.9567833140021984,11.880045890808104,5.56166023015976e-06,2.544446480005902e-07,1.5232750845046897e-06,7.33937996266504e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T18:28:27,codecarbon,e261531a-6042-4a95-b10b-4a199e289d54,8.282936334609985,4.596316839529429e-05,5.549139404010466e-06,42.5,2.0257463892738605,11.880045890808104,9.777339514758852e-05,4.658614837999356e-06,2.7294213156624967e-05,0.0001297262231422,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T18:28:35,codecarbon,efcbdca0-668f-4398-8fc5-637de0a0fc01,0.0892024040222168,4.803944559838257e-07,5.385442928916785e-06,42.5,2.265201082393679,11.880045890808104,1.0415044095781115e-06,5.3611154000529626e-08,2.607474147364049e-07,1.355862978315046e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T18:28:49,codecarbon,eaac15dc-39a0-4cfc-807f-447e7fc3b4c6,0.2474620342254638,1.365681987301174e-06,5.518753580021469e-06,42.5,2.451277143280272,11.880045890808104,2.90957424375746e-06,1.6611124399948385e-07,7.788087173046657e-07,3.85449420506161e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T20:54:28,codecarbon,745a60b5-38c9-4a6c-aa90-fec2e275c3cc,0.4421770572662353,2.704455988954423e-06,6.116228656626268e-06,42.5,8.10924363050019,11.880045890808104,5.220145814948612e-06,9.880563460011591e-07,1.4248412812276e-06,7.633043442177372e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T20:54:41,codecarbon,ff641fd2-e036-4bd6-a0a4-d5bfb8da893a,8.353525876998901,4.80436972088115e-05,5.751307641375469e-06,42.5,4.0804198085141055,11.880045890808104,9.860757986704509e-05,9.463896460001203e-06,2.7526821229074205e-05,0.0001355982975561,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T20:54:46,codecarbon,e189eba2-0722-4c9c-8f87-ea7f9b5efcc3,0.0965631008148193,8.207935609517274e-07,8.500074604333355e-06,42.5,36.16580433959516,11.880045890808104,1.1399810512860615e-06,9.330563019993576e-07,2.435664048797056e-07,2.316603758165125e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T20:54:51,codecarbon,fe006e0a-21e6-4427-b2af-5b6ed9179d64,0.2474853992462158,2.062816199909715e-06,8.33510262097313e-06,42.5,31.256633154395274,11.880045890808104,2.921702629990048e-06,2.11833502800074e-06,7.820447613372985e-07,5.822082419328086e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T21:44:10,codecarbon,10192c44-3647-402d-859f-0b94bf807515,0.4373469352722168,4.057782127042769e-06,9.27817665972003e-06,42.5,40.65890294830346,11.880045890808104,5.151276621553633e-06,4.894448359998513e-06,1.4069395769060595e-06,1.1452664558458203e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T21:44:23,codecarbon,6e3deac7-1086-4fd9-bb22-6c691e450a7b,8.201743841171265,4.7003294748136594e-05,5.730890364094108e-06,42.5,3.865220708000476,11.880045890808104,9.6826142569383e-05,8.802784820001117e-06,2.7032943317079985e-05,0.0001326618707064,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T21:44:28,codecarbon,ba22d3f8-2073-44ad-be88-6fc267d4d1ff,0.0825002193450927,1.7885501158235529e-06,2.1679337703845004e-05,42.5,179.49010596518676,11.880045890808104,9.503430790371366e-07,3.865003091999344e-06,2.326489852354522e-07,5.0479951562719336e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-16T21:44:33,codecarbon,e47bbc99-820b-432f-88e8-08f97a3ad2d5,0.2363526821136474,2.3713127344053835e-06,1.0032941928982068e-05,42.5,49.75894380759552,11.880045890808104,2.778441872861651e-06,3.183891436000022e-06,7.304482304313827e-07,6.692781539293055e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T20:41:10,codecarbon,0cacfed3-9b60-4b60-812b-06ab9604e4e1,1.850205898284912,9.690358738644985e-06,5.237448841573616e-06,42.5,2.62302288857314,11.880045890808104,2.180717339118322e-05,1.010278586011104e-06,4.5325694409604e-06,2.735002141815473e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T20:41:33,codecarbon,bc921d70-4d92-4cec-b368-d09557d15d76,17.998454809188843,9.512420505636716e-05,5.285131755188391e-06,42.5,12.81686353622853,11.880045890808104,0.0002124345365497,3.119169161999724e-06,5.292438842742399e-05,0.0002684780941392,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T20:41:39,codecarbon,ff2e17a2-2bdc-45af-9921-b1c9467a60fd,0.1813476085662841,1.0255655490182644e-06,5.655247163865472e-06,42.5,4.391780003960265,11.880045890808104,2.117201354768541e-06,2.1694461800614293e-07,5.604052495150806e-07,2.8945512222897645e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T20:41:45,codecarbon,d55868d7-05c6-437c-825d-48b707341cab,1.1980185508728027,7.05638948448612e-06,5.890050266204366e-06,42.5,5.654858924604377,11.880045890808104,1.4131483932336172e-05,1.8755570559830792e-06,3.908878405447543e-06,1.9915919393766795e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:13:50,codecarbon,9e65ee55-86d3-4759-9a85-abe29eaf51e2,1.813406229019165,9.497184507162248e-06,5.237207391914101e-06,42.5,2.6658656165954326,11.880045890808104,2.138393802775277e-05,9.980563540068488e-07,4.422813024098673e-06,2.6804807405858293e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:14:12,codecarbon,001c830c-5497-458f-9cb0-59842cf8d9fc,16.536351680755615,0.0001753159971266,1.0601854660037356e-05,42.5,0.0,11.880045890808104,0.0003899996052185,2.4358352819914275e-06,0.000102375577923,0.0004948110184235,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:14:17,codecarbon,d9855c6e-c888-42e7-b397-47f33e93a649,0.1538536548614502,8.735221625121096e-07,5.677617235019489e-06,42.5,5.022609292921818,11.880045890808104,1.792465150356293e-06,2.0833350000692974e-07,4.646260566357796e-07,2.4654247069990023e-06,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:14:24,codecarbon,9cb744a1-4cce-482c-9ee8-51d79ba429a4,1.6632671356201172,8.696063719769391e-06,5.228302497858969e-06,42.5,3.648558450672908,11.880045890808104,1.9612042440308464e-05,1.1661120439959705e-06,3.7655735038905888e-06,2.4543727988195024e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:46:11,codecarbon,d11552cd-3089-417b-b482-efd4cd4e0d2f,1.9772071838378904,1.0325438515856282e-05,5.2222339673144015e-06,42.5,2.5480134177701173,11.880045890808104,2.331229514545865e-05,1.0363897179899162e-06,4.793782632032162e-06,2.914246749548073e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:46:39,codecarbon,77b1176d-f302-4098-8915-271d0ae637b2,18.0802857875824,9.70063675108021e-05,5.365311624522352e-06,42.5,9.104570203164704,11.880045890808104,0.0002133996791309,4.56222587200128e-06,5.5828395302127466e-05,0.0002737903003051,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:46:48,codecarbon,8273bc69-7dcf-4fa2-aa77-1b3263b72f1a,0.6833076477050781,3.696832154853776e-06,5.410201637973416e-06,42.5,1.024094577841174,11.880045890808104,8.037089473671384e-06,1.933334879966609e-07,2.203498149152665e-06,1.0433921110820711e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T22:46:58,codecarbon,5db9bf01-5ea8-4cb4-9967-e6f3773a6063,1.522575855255127,7.913334290364245e-06,5.197333363097542e-06,42.5,3.881888093635719,11.880045890808104,1.7951210671001014e-05,1.0897230939971303e-06,3.2936224849538577e-06,2.2334556249952004e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T23:55:54,codecarbon,c5b528aa-3443-4d4a-b71c-62fc010974be,1.5132362842559814,8.458046012173412e-06,5.589375631666149e-06,42.5,2.713615656431573,11.880045890808104,1.780931221114265e-05,1.1333342400110524e-06,4.929301515658911e-06,2.387194796681261e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T23:56:19,codecarbon,bfa62b58-79cb-486a-8ab9-be941dd17fe4,18.696171045303345,0.0001014913471079,5.428456279203741e-06,42.5,9.305402272222524,11.880045890808104,0.0002205759205751,7.986673056015192e-06,5.7886091296195445e-05,0.0002864486849274,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T23:56:26,codecarbon,17d12f68-c9cf-45d5-a9ff-b8810b9097c6,0.7286190986633301,3.936305057799406e-06,5.402418170235526e-06,42.5,1.198885149932102,11.880045890808104,8.57321537203259e-06,2.391668579987405e-07,2.2974260384557965e-06,1.1109808268487128e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
2024-06-17T23:56:34,codecarbon,15c0449b-7712-4230-aa85-eb7a0036adeb,1.3455932140350342,7.541705394834775e-06,5.604743927192856e-06,42.5,2.764458142819371,11.880045890808105,1.5873608820968204e-05,1.0294452680026378e-06,4.382618571996772e-06,2.1285672660967614e-05,The Netherlands,NLD,overijssel,,,Windows-11-10.0.22631-SP0,3.12.4,2.4.2,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA RTX A500 Laptop GPU,6.8799,52.2203,31.68012237548828,machine,N,1.0
